teff logg meta FUV NUV G3 G3_BP G3_RP U B V R I u g r i z J H Ks W1 W2 W3 H1 H2 H3 H4
4250.0 0.0 0.0 2.511894763301825e-06 22.56821060180664 1429873.125 1227002.375 1521211.5 53478.671875 615126.625 1458342.625 1634299.875 1404767.125 57614.49609375 917727.1875 1681178.875 1589113.625 1364298.625 980129.3125 639896.8125 276437.5 56955.4140625 14457.93359375 458.4747009277344 7.31886903871932e-08 1.8403484206662129e-06 8.98867436623338e-07 5.110449386957727e-06
4250.0 3.0 -1.0 0.005666214972734451 2390.7919921875 1409720.125 1285327.125 1452005.875 242616.953125 884551.5625 1437055.125 1551563.0 1344885.25 256071.546875 1090126.375 1591083.125 1519109.75 1311407.625 909284.4375 666884.625 275344.34375 55051.734375 15395.65234375 459.8184509277344 0.0002969425438980496 0.004027313862463934 0.0019777568908498425 0.010650239551490595
4250.0 1.5 0.0 4.9518479499965906e-05 83.27718353271484 1416802.375 1238552.375 1493641.625 96235.8671875 704116.6875 1437952.5 1598470.75 1381695.5 103084.140625 970307.4375 1640174.625 1560591.75 1345443.25 952546.75 661895.8125 279232.53125 56419.0390625 14818.296875 456.3479919433594 2.681594252202711e-06 2.9515729890456646e-05 1.4532818494257731e-05 8.356643042991047e-05
4250.0 0.5 0.0 6.8896902121196035e-06 35.41796112060547 1426454.375 1236837.375 1508841.125 66221.9765625 651190.9375 1460078.5 1620941.375 1393375.0 71189.8359375 946352.6875 1669047.125 1575691.875 1354885.0 968992.5625 648315.1875 277709.15625 56791.12890625 14584.0849609375 457.3729553222656 2.7625116550279234e-07 4.697745009521836e-06 2.3052683688516863e-06 1.3121996916756168e-05
4250.0 4.0 0.0 0.00439252657815814 401.1637878417969 1391920.875 1207831.625 1481899.125 150154.53125 765716.625 1345335.375 1562541.125 1384237.625 160964.71875 941230.8125 1584068.625 1548540.875 1348604.875 938412.0 679554.875 280022.0625 55348.0546875 15140.767578125 454.9923400878906 0.00032094977543163276 0.001996369531678636 0.0009873210405010229 0.0059851570104292
4250.0 3.5 -0.5 0.00261962553486228 699.8596801757812 1406001.25 1256779.25 1466723.875 196672.046875 831356.5 1401437.875 1564609.375 1358977.625 208318.75 1023164.4375 1601314.25 1534721.0 1323847.5 919825.75 673885.0 277678.0 55141.90234375 15245.83984375 457.1747131347656 0.00016890891518420265 0.0014387807580400935 0.0007049104320372481 0.004079646931517601
4250.0 1.0 0.2 2.10874859476462e-05 36.265045166015625 1419826.875 1222800.75 1509314.25 65766.234375 644940.4375 1436559.75 1615091.125 1397578.0 70859.453125 927471.875 1657664.0 1575422.625 1359520.0 971600.9375 649697.8125 278685.96875 56896.05078125 14646.3701171875 455.2123718261719 1.172234579715599e-06 1.2755794088780728e-05 6.31203330746567e-06 3.6039576864118036e-05
4250.0 5.0 -1.0 0.1366960108280182 3161.0458984375 1479324.625 1297236.125 1563570.75 232466.640625 860749.0625 1433371.75 1654214.625 1449748.75 246954.515625 1040272.375 1669875.375 1640364.875 1413195.0 920837.9375 592056.9375 252388.5625 53234.375 15835.0 473.973876953125 0.01116717018248448 0.058024318549787686 0.028369306532129213 0.16782442147497068
4250.0 4.0 -1.0 0.025649189949035645 2369.46630859375 1425814.375 1283263.5 1481731.625 238111.28125 877138.6875 1421114.625 1579639.0 1372461.375 251674.546875 1061527.875 1613921.0 1551631.5 1337512.5 913521.9375 648953.375 269924.90625 54383.6953125 15519.017578125 460.7373352050781 0.0018845623634267308 0.014033129269551888 0.006904648245797315 0.038240528232017484
4250.0 2.5 0.5 0.0004036286554764956 103.17527770996094 1393832.5 1181279.5 1502580.75 84194.6328125 663448.9375 1356750.875 1578952.125 1408754.125 91212.3671875 891815.4375 1595708.75 1567351.625 1373374.875 970651.125 663280.9375 280863.71875 56649.8359375 14877.63671875 454.49359130859375 2.8959530876452107e-05 0.0001922898626782382 9.587273070970838e-05 0.0005683884645180839
4250.0 1.5 -0.5 4.637524762074463e-05 333.30487060546875 1416369.75 1264448.125 1474470.75 141780.359375 775993.25 1457110.625 1579644.625 1362461.125 150843.03125 1035702.3125 1621525.125 1542379.875 1327813.5 931906.0 669606.0 278156.59375 55862.08984375 14991.9501953125 459.733154296875 1.0710274651703786e-06 3.3628894275646486e-05 1.6204171805879086e-05 9.372389404351703e-05
4250.0 3.5 0.5 0.0020548587199300528 224.39907836914062 1374133.125 1160974.625 1489535.25 106863.7578125 697841.125 1310132.875 1545285.125 1409937.875 115807.0625 887299.875 1546599.25 1552803.0 1376010.0 965506.5 676256.375 282079.96875 56259.8125 15024.0380859375 455.86273193359375 0.00015267954637213674 0.0009016604580482214 0.00044988684376595287 0.0027363166598647036
4250.0 1.0 0.0 1.8865759557229467e-05 55.00238800048828 1421978.25 1239710.25 1500214.75 80413.796875 679768.8125 1452026.5 1609229.25 1386281.25 86288.4140625 962365.8125 1654975.875 1566917.5 1349139.875 960050.125 655555.375 278600.46875 56611.390625 14706.6748046875 456.708740234375 9.175140935982981e-07 1.196375759098825e-05 5.8827079626882595e-06 3.364431407550536e-05
4250.0 0.0 0.2 2.7976104775007116e-06 13.72311782836914 1432005.875 1221948.5 1528328.375 44685.34765625 595219.0625 1455442.125 1642120.875 1412676.125 48244.8125 899799.75 1690715.75 1595669.25 1370388.625 989428.875 630816.0625 275546.96875 57139.75390625 14375.8701171875 456.76483154296875 1.094867429058787e-07 1.9802701902871734e-06 9.755588317797723e-07 5.4942586738198105e-06
4250.0 4.5 0.5 0.009553506970405579 428.1744384765625 1350145.625 1120440.875 1485616.875 122041.40625 701060.8125 1247014.5 1510538.125 1426429.625 132092.515625 855252.5625 1486166.125 1546255.5 1394178.125 972641.3125 683288.375 282586.40625 55935.49609375 15166.4501953125 457.3959045410156 0.0007293676066679345 0.0038006278535212784 0.001904192706861853 0.011983816162142892
4250.0 1.5 0.5 6.419847341021523e-05 41.39381408691406 1404937.25 1181430.375 1517868.375 58352.7265625 607424.5 1382467.0 1604996.5 1417033.75 63227.62109375 870334.1875 1629173.375 1582628.125 1379828.75 986200.8125 648251.5625 279736.21875 57218.7734375 14704.0302734375 453.8225402832031 4.323757246090047e-06 3.461462772380525e-05 1.7287126656868843e-05 9.95652014778781e-05
4250.0 2.5 0.0 0.0003114578139502555 170.9007110595703 1407032.25 1233880.125 1483456.125 128198.0625 747557.1875 1405785.125 1580049.875 1376149.75 137053.828125 976120.4375 1614636.375 1550687.625 1340668.0 940754.25 671326.125 279765.0 56007.44921875 14992.6962890625 456.0556945800781 1.9444199856401724e-05 0.00016923412216336453 8.344996583433352e-05 0.000486226069633325
4250.0 3.0 -0.5 0.0010150655871257186 660.5927734375 1406993.125 1262074.75 1463685.0 193122.765625 829840.5 1416805.25 1563048.25 1355439.5 204274.078125 1037162.5 1601175.5 1531392.0 1320760.125 919790.4375 674330.9375 277975.3125 55344.95703125 15207.9248046875 458.12548828125 5.63944170934245e-05 0.0006122872170604393 0.0002990524176912141 0.0017141426767406875
4500.0 1.0 -0.5 0.000355440191924572 1741.5433349609375 1986261.875 1884742.5 1972557.875 261763.421875 1239484.625 2174693.25 2188521.75 1773423.125 278086.59375 1631513.75 2313570.75 2083124.25 1713150.0 1122634.0 731294.5625 299072.78125 59994.51171875 16123.625 495.2367858886719 0.0 0.00045450061762824845 0.00021802167851409898 0.0012178626983518667
4500.0 1.0 -1.0 0.018369676545262337 3574.14306640625 1971245.5 1871644.5 1961190.0 319122.21875 1282854.625 2143076.5 2158470.25 1772189.75 341284.125 1645666.125 2263715.25 2071139.375 1714921.5 1112549.75 735456.0 298233.75 59671.078125 16415.798828125 495.4158935546875 0.0006518532171015116 0.017225907650775 0.008627770345174098 0.043475201827904465
4500.0 1.5 0.5 0.00010042875510407612 147.43441772460938 1990609.25 1818274.375 2025881.5 137546.09375 1042223.5625 2127016.25 2246082.5 1823641.25 146002.203125 1454457.0 2375188.25 2133913.25 1758269.75 1172472.75 713153.1875 301028.9375 61243.07421875 15911.24609375 492.62841796875 6.203242478081965e-06 5.532049318749143e-05 2.7427899150012374e-05 0.00015882361098847365
4500.0 0.0 0.0 4.245158379490022e-06 281.2760314941406 2008307.5 1847294.375 2031423.625 135934.015625 1048040.125 2179564.25 2265061.25 1819614.5 145410.71875 1489457.875 2401115.75 2146873.25 1749583.0 1165592.375 709374.6875 297748.0 60818.296875 15671.8017578125 498.10797119140625 0.0 3.3971566463055704e-06 1.6078026718915434e-06 9.593118348686294e-06
4500.0 5.0 0.2 0.05467754974961281 1444.7391357421875 1956530.625 1801811.375 1991266.625 273636.03125 1227867.625 1986203.75 2183083.0 1802049.75 289427.21875 1467789.125 2282677.5 2104601.5 1737839.25 1126543.0 744353.5625 302404.15625 59650.69921875 16430.654296875 487.60614013671875 0.004237680807991363 0.021038696392853655 0.010345494193071396 0.06651276192537361
4500.0 3.5 0.5 0.004054530989378691 542.8020629882812 1968762.625 1822349.375 1992294.75 222199.015625 1184800.125 2057418.5 2195710.75 1799521.625 235673.203125 1499189.625 2310038.25 2102788.5 1736740.0 1139905.375 737167.0625 303000.46875 60265.265625 16213.9208984375 487.760009765625 0.00029588627428858293 0.001814046858596605 0.0009002531873777105 0.005452600706068301
4500.0 1.5 -0.5 0.0012269228463992476 2533.883544921875 1981837.375 1897899.875 1956812.25 305092.125 1291425.0 2173639.5 2171710.25 1759745.0 322049.15625 1666587.125 2298631.5 2065608.375 1700790.25 1113077.875 732941.125 298962.8125 59791.8359375 16216.1611328125 493.6544494628906 0.0 0.001248372043712283 0.0006079188012778615 0.0032798891100805487
4500.0 3.0 -1.0 0.2583990693092346 13281.599609375 1960239.0 1920126.375 1911086.875 493117.03125 1452455.625 2137692.0 2111992.0 1725508.625 515919.46875 1751839.875 2230466.75 2016254.625 1669924.5 1083027.625 729118.3125 296106.875 59006.6796875 16643.98828125 489.9922790527344 0.02225775394276638 0.14221315590307754 0.07078313610226006 0.36394092465407285
4500.0 3.0 0.2 0.0018591727130115032 789.073974609375 1974937.625 1857864.625 1975501.125 262822.09375 1236271.625 2103823.0 2187493.25 1778494.25 276103.5 1570816.25 2311117.75 2084875.125 1717208.375 1126796.625 735603.0 301682.3125 60113.0390625 16241.6669921875 489.67608642578125 0.00012189506881714458 0.0009613866584034083 0.00047344196280625856 0.002778345876062058
4500.0 3.5 0.2 0.0045945183373987675 919.8257446289062 1969389.125 1851080.75 1972545.5 277064.65625 1252903.125 2078468.5 2180978.0 1777252.5 291240.0 1560754.375 2300975.25 2082755.0 1715526.625 1122631.5 740225.875 302115.5 59924.84765625 16288.1884765625 488.6588134765625 0.0003216740965766989 0.0022413633925225276 0.001102329505621074 0.006540080697579525
4500.0 0.0 0.5 4.575750153890112e-06 59.0497932434082 2021260.75 1834566.25 2060128.75 91372.1015625 963100.0625 2181661.25 2305070.75 1844368.75 97539.71875 1421003.0 2454570.5 2174409.0 1767223.375 1192533.375 685463.625 295253.34375 61280.26953125 15461.0517578125 497.08795166015625 1.7659145766446194e-07 3.192097304473389e-06 1.5703341946716274e-06 8.90629811745324e-06
4500.0 2.0 0.0 0.000305867608403787 923.4877319335938 1984660.875 1876165.5 1976019.75 248629.640625 1221547.375 2154518.5 2195707.75 1775331.0 261229.125 1600423.5 2327357.25 2084445.75 1714482.625 1128940.375 730329.0 300638.40625 60237.49609375 16136.58984375 492.3011474609375 1.2484468077042081e-05 0.00020013360574742693 9.735222598287781e-05 0.0005609596149694476
4500.0 2.0 0.2 0.000267225899733603 490.1459655761719 1985896.625 1858161.125 1990594.625 211814.09375 1170116.625 2142291.0 2210387.25 1789242.75 223147.34375 1555315.25 2341241.5 2099016.0 1727250.375 1141229.75 726902.9375 301195.90625 60537.16015625 16082.4169921875 491.8736877441406 1.4883739600998912e-05 0.00015222539570951182 7.475381597904093e-05 0.00043508328654259863
4500.0 3.0 0.0 0.0024336313363164663 1387.751220703125 1972997.0 1873029.0 1961846.125 302435.9375 1280871.25 2113675.25 2173784.75 1765577.125 316418.5 1609703.875 2298328.75 2070765.75 1705268.375 1116448.125 737522.5625 301024.625 59863.79296875 16295.833984375 490.1505432128906 0.0001471008451777013 0.0013965032339408735 0.0006830680481500702 0.003919043784371091
4500.0 3.5 -1.0 0.3992117941379547 14176.515625 1961303.5 1920182.5 1913342.25 499904.25 1461233.875 2126140.75 2114611.0 1727386.5 522388.125 1745812.75 2233450.75 2018991.75 1671235.625 1082217.125 725894.625 295573.96875 58977.53125 16699.498046875 489.597412109375 0.03500858992345835 0.19806950791468472 0.09769747915627004 0.5187547708170978
4500.0 2.5 -0.5 0.009919538162648678 4589.17236328125 1970579.0 1903842.75 1936489.375 378466.53125 1359697.0 2147767.0 2145947.5 1743871.125 395684.125 1694491.25 2270232.0 2043690.25 1686122.25 1100194.25 735762.0625 298837.0625 59475.32421875 16390.005859375 491.2841491699219 0.000551880740429806 0.007143735759595634 0.003510300043776546 0.018513790149132694
4500.0 4.5 0.5 0.020889941602945328 904.105224609375 1950563.625 1785912.75 1992788.0 234141.890625 1187095.375 1986638.375 2178547.5 1809473.625 249302.4375 1448294.0 2275271.25 2104278.5 1746009.0 1139663.0 747275.5625 304505.28125 60070.1796875 16304.033203125 487.1543884277344 0.0015969155417194343 0.008329468731849667 0.004126346205649347 0.02606164224586677
4500.0 2.5 0.5 0.0006985978106968105 301.7679748535156 1980021.25 1826736.375 2004846.25 185842.890625 1126452.0 2100269.5 2216556.5 1807508.875 196770.90625 1494645.625 2338479.0 2113438.5 1744760.375 1153634.875 725382.9375 302027.4375 60743.15234375 16105.048828125 489.98101806640625 4.781253431059664e-05 0.0003416430195011925 0.00016950898029213657 0.0010044547031964836
4500.0 4.0 -0.5 0.08186222612857819 5217.68505859375 1962972.625 1890582.875 1936185.0 410277.1875 1389234.375 2089691.125 2141399.75 1745412.0 427784.25 1662600.5 2261499.25 2044539.75 1686304.5 1095057.125 736367.4375 298869.6875 59237.45703125 16556.505859375 489.3355712890625 0.006390734144897496 0.04071854207374964 0.01983062131106941 0.1114309898087191
4500.0 1.5 0.0 0.0001057245972333476 680.0155639648438 1991343.375 1876363.125 1985389.875 217999.515625 1187124.375 2171760.25 2210242.75 1781772.625 229915.21875 1587735.875 2346593.0 2094075.375 1719787.5 1136212.5 726210.9375 300319.875 60408.1640625 16026.2353515625 493.4463806152344 3.3467746396793614e-06 7.152131352513678e-05 3.4596881650297045e-05 0.00020140445191214678
4500.0 3.0 0.5 0.001719005173072219 409.7516784667969 1975638.25 1829482.375 1996797.625 206614.671875 1162542.0 2084123.0 2205978.75 1800971.75 218845.125 1504926.5 2326012.75 2106371.25 1738277.875 1144944.625 731526.9375 302417.6875 60446.2421875 16157.2890625 488.5653991699219 0.0001217674137359754 0.0008043854745280607 0.00039999669971831244 0.0023896447248605325
4500.0 2.0 -1.0 0.08297133445739746 8237.0869140625 1965533.625 1911007.875 1924809.625 430595.53125 1400394.375 2154869.75 2126134.25 1737625.0 454114.34375 1731568.25 2242544.25 2030995.875 1681950.25 1091902.75 732925.8125 296970.53125 59212.87890625 16523.484375 491.8529968261719 0.006156670784162641 0.0578346085560694 0.02910335478133464 0.14486768664975005
4500.0 4.0 -1.0 0.5712803602218628 13690.8974609375 1965385.625 1917811.0 1922166.125 491521.21875 1459780.875 2112896.75 2124350.75 1734759.0 513448.75 1729675.5 2243051.75 2029076.375 1677602.75 1083497.0 721490.625 294760.5 58966.92578125 16757.345703125 489.52728271484375 0.050083098930707136 0.257486833664839 0.1257523566864116 0.6948671478226637
4500.0 1.5 0.2 9.755874634720385e-05 357.6334533691406 1992866.0 1858793.375 2000082.625 183596.546875 1134443.375 2160571.25 2225681.0 1795636.75 194008.71875 1541872.125 2362137.0 2108576.0 1732257.625 1148928.5 721740.6875 300708.6875 60716.86328125 15968.71484375 493.040283203125 4.920822478106151e-06 5.84729456615195e-05 2.867919440429138e-05 0.00016633811040481458
4500.0 1.0 0.5 3.600047784857452e-05 102.14769744873047 1999105.25 1822331.625 2035363.875 118046.9296875 1011974.875 2146163.25 2263472.0 1829192.75 125554.21875 1442569.25 2400320.25 2144021.0 1761044.125 1179683.625 705608.25 299839.65625 61355.71875 15770.1845703125 493.8778381347656 2.040641098719436e-06 2.1433726016251048e-05 1.0625358810562512e-05 6.084486103889936e-05
4500.0 5.0 0.0 0.0702357292175293 1833.776123046875 1964435.5 1825989.375 1986220.0 303467.03125 1266353.625 2009082.125 2184530.25 1793127.375 319524.375 1507765.75 2290110.5 2099903.75 1729333.0 1117451.875 739159.4375 300331.4375 59394.9765625 16498.57421875 488.49761962890625 0.0054644068845621455 0.027641071359139676 0.013507429805403412 0.08593669960293301
4500.0 4.0 0.5 0.009412885643541813 704.6773071289062 1959974.875 1806629.0 1991163.25 230830.265625 1191601.25 2023312.0 2186518.75 1802686.625 245309.109375 1478160.25 2292780.5 2102335.25 1739603.125 1138450.25 742690.375 303742.15625 60143.73046875 16262.03515625 487.2816467285156 0.0007052464108348817 0.003974661648413611 0.001972879931002652 0.0121764328402073
4500.0 4.0 0.0 0.014735119417309761 1573.8594970703125 1964028.75 1856238.5 1961466.875 319392.9375 1297748.25 2063480.875 2167352.25 1767823.5 334746.3125 1577892.875 2285291.75 2071785.25 1706384.375 1112279.125 743201.4375 301694.90625 59622.3359375 16389.03125 488.5604553222656 0.0010743238120378461 0.007014357357741577 0.003425700387055545 0.020379297661264683
4500.0 4.5 -0.5 0.13977442681789398 4704.43994140625 1965197.75 1880468.0 1947646.875 395851.625 1375698.125 2068271.0 2152417.75 1755593.875 413341.03125 1631846.125 2270127.75 2057674.5 1695204.5 1097663.25 733938.3125 298432.40625 59191.1875 16608.78125 489.13580322265625 0.011191899093779501 0.062372510745633145 0.03023895361596351 0.17723884302932846
4500.0 3.5 -0.5 0.04523896798491478 5525.49267578125 1963403.625 1897415.75 1931341.125 413629.34375 1390369.875 2109835.5 2137113.25 1740908.5 430948.15625 1682923.375 2258429.0 2038747.0 1682708.5 1094665.75 736884.125 298865.5625 59283.61328125 16513.375 489.797119140625 0.003358546360974585 0.025204689574532743 0.012330880194140637 0.06700277867186924
